,Year,Company Name,Country,Industry (Exiobase),Environmental Intensity (Sales),Total Environmental Cost,Working Capacity,Fish Production Capacity,Crop Production Capacity,Meat Production Capacity,Biodiversity,Abiotic Resources,Water production capacity (Drinking water & Irrigation Water),Wood Production Capacity,Macro Industry,CompanySymbol,TotalEsgScore,EnvironmentRiskScore,SocialRiskScore,GovernanceRiskScore,EsgRatingYear
2942,2014,VERBUND AG,Austria,Production of electricity nec,-0.4204698904095219,-1437851087.352941,-824633791.2336851,-199762.15321931354,-10991889.058248563,-2577366.3423863337,-35463.315320655434,0.0,-599441967.1595092,29151.909428386683,Production of electricity nec,VER.VI,18.93,6.01,7.02,5.89,2022.0
2943,2014,VEOLIA ENVIRONNEMENT S A,France,Production of electricity nec,-0.3405489002947454,-9842047619.855158,-8550881087.468698,-2753156.2941387054,-112350098.05603887,-26528299.554818153,-409219.1813145171,0.0,-1150313531.201919,1187771.901773215,Production of electricity nec,VVDH.SG,,,,,
2944,2014,EDP-ENERGIAS DE PORTUGAL SA,Portugal,Production of electricity nec,-0.27507288991790896,-5424395108.75279,-5125605235.044921,-1422526.336,-68201659.1,-16024588.999999996,-234245.0081,0.0,-213412236.66376895,505382.39999999997,Production of electricity nec,EDPFY,,,,,
2945,2014,REN-REDES ENERGETICAS NACIO,Portugal,Production of electricity nec,-0.07658510043489902,-70036952.01378691,-44930595.927357,-10275.040248,-597561.6990599999,-140096.73635999995,-1870.0648863,0.0,-24356552.545875605,0.0,Production of electricity nec,RN4.SG,,,,,
2946,2014,BKW FMB ENERGIE AG,Switzerland,Production of electricity nec,-0.051993311828227196,-142458933.69920063,-139368987.76193398,-31871.866575999997,-1853560.3057199998,-434562.23831999995,-5800.703170600001,0.0,-764150.82348,0.0,Production of electricity nec,@BKW FMB ENERGIE AG,,,,,
2947,2014,JC DECAUX SA,France,"Publishing, printing and reproduction of recorded media (22)",-0.01772544445601275,-53249169.29172825,-52081687.34126563,-13217.840047550862,-692861.5198345599,-162190.25370834136,-2290.3580839885835,-14537.135155510401,-285541.76432658866,3156.920693932745,"Publishing, printing and reproduction of recorded media (22)",DCS.MU,13.53,0.09,7.47,5.96,2022.0
2948,2014,GEDI GRUPPO EDITORIALE S.P.A,Italy,"Publishing, printing and reproduction of recorded media (22)",-0.005562130204466706,-4331526.37112744,-4236852.1225225795,-1356.699141835673,-54814.038771510466,-12871.634887369913,-206.8693751282821,-2195.1549219319086,-23982.711320776812,752.859826480011,"Publishing, printing and reproduction of recorded media (22)",@GEDI GRUPPO EDITORIALE S.P.A,,,,,
2949,2014,HEIDELBERGCEMENT AG,Germany,Quarrying of sand and clay,-0.9487700917125811,-14484485498.716528,-14156315082.122131,-4199175.361386034,-189727183.39174896,-44501903.920895636,-687527.3058349583,-303573.0828380875,-91275158.06277545,2524104.5398302297,Quarrying of sand and clay,HEI.DE,27.01,15.34,3.68,7.99,2022.0
2950,2014,CEMEX LATAM HOLDINGS SA,Spain,Quarrying of sand and clay,-0.9061760656832503,-1183639811.052694,-1155164774.7665339,-327302.49452169565,-14324601.665730368,-3369575.540055965,-233755.4550939835,-590517.4321863975,-9699523.109350044,70239.41077842395,Quarrying of sand and clay,@CEMEX LATAM HOLDINGS SA,,,,,
2951,2014,ERAMET,France,Quarrying of sand and clay,-0.3061356844021545,-1139299764.974072,-1061998276.69598,-372699.3505980432,-13864005.282468617,-3277537.761176514,-52831.1666120668,-28962.92918932197,-59898337.09038869,192885.30234142617,Quarrying of sand and clay,ERA.PA,,,,,
2952,2014,RIO TINTO GROUP,United Kingdom Of Great Britain And Northern Ireland,Quarrying of sand and clay,-0.2791944338671454,-8085252050.369706,-7317262893.478852,-3099796.074138927,-92911701.12353168,-22090384.855789155,-399166.9563815143,-18180835.302370515,-633442020.3754877,2134747.7968482934,Quarrying of sand and clay,RIO,,,,,
2953,2014,ANGLO AMERICAN PLC,United Kingdom Of Great Britain And Northern Ireland,Quarrying of sand and clay,-0.251158496167326,-4131241457.7710166,-3811246679.866603,-1485891.2974878983,-49641786.31657126,-11708468.056229014,-209333.43197415015,-10326656.473251866,-247862914.0402118,1240271.7113140703,Quarrying of sand and clay,AAL.L,22.87,10.15,9.32,3.41,2022.0
2954,2014,AMG ADVANCED METALLURGICAL,Netherlands,Quarrying of sand and clay,-0.20046904576439742,-166077758.09020412,-162080348.8087883,-50415.36546203781,-2136436.9718103544,-503556.7032158944,-7693.209054699928,-8490.271484096067,-1312502.153512952,21685.393124244536,Quarrying of sand and clay,AMG,20.72,1.38,8.39,10.94,2022.0
2955,2014,IMERYS SA,France,Quarrying of sand and clay,-0.17800071236176,-794538847.1544782,-650129757.5835466,-229388.18208168444,-8651747.308358105,-2036603.2769152487,-34169.02554364949,-34738.56111741701,-133597908.67000063,175465.4530850238,Quarrying of sand and clay,IY4.F,32.17,14.92,8.13,9.12,2022.0
2956,2014,WIENERBERGER AG,Austria,Quarrying of sand and clay,-0.17280983745702636,-592815519.9127632,-573417881.4253081,-131340.89501883183,-7585561.099550756,-1777238.263420323,-23833.49250661716,-5047.290821010751,-9874207.813127728,-409.6330097727768,Quarrying of sand and clay,WIE.VI,,,,,
2957,2014,RIO TINTO GROUP,United Kingdom Of Great Britain And Northern Ireland,Quarrying of sand and clay,-0.15737461451088283,-8347078092.992268,-7561655133.932584,-3121131.3361082925,-94236721.44780613,-22387601.91506338,-403133.6123027987,-33298665.022584822,-633963729.0011214,1988023.2753046458,Quarrying of sand and clay,RIO,,,,,
2958,2014,BOLIDEN AB,Sweden,Quarrying of sand and clay,-0.08629834135786192,-406381754.7788658,-290858601.18882054,-107546.44258546454,-2962886.2955496325,-716762.289539028,-11829.395037464039,-4733570.266113493,-106964296.1933882,-26262.70774509185,Quarrying of sand and clay,BOL.ST,27.71,11.77,9.18,6.76,2022.0
2959,2014,GLENCORE PLC,Jersey,Quarrying of sand and clay,-0.03674646996939873,-4935687461.658406,-4756422549.086205,-4433493.492060616,-46185087.49641347,-12137749.254928593,-329803.6632061318,-186.22913616073754,-118262663.45205264,2084071.0155998555,Quarrying of sand and clay,GLNCY,,,,,
2960,2014,FRESNILLO PLC,United Kingdom Of Great Britain And Northern Ireland,Quarrying of sand and clay,-0.02075158032931911,-391780555.36325914,-250496558.10424137,-63322.39439074316,-3298849.611691296,-774753.0735893543,-10765.391556548555,-35596.356587958384,-137107974.979565,7264.548363141558,Quarrying of sand and clay,FRES.L,28.72,12.46,10.46,5.8,2022.0
2961,2014,SECHE ENVIRONNEMENT SA,France,Real estate activities (70),-0.5115648096438722,-275348589.4855341,-265764145.04166907,-65334.56420866582,-3542647.896611817,-830806.8892820962,-11509.465381012982,-215.1490242216129,-5145270.655890384,11340.176533224685,Real estate activities (70),SCB.SG,,,,,
2962,2014,CNIM GROUP SA,France,Real estate activities (70),-0.08265931508028154,-79109194.12277915,-77392816.17574774,-17749.956844435168,-1029435.4073325467,-241343.98064450084,-3226.8317698680175,-382.55364523975135,-424387.43460979545,148.21781498997927,Real estate activities (70),@CNIM GROUP SA,,,,,
2963,2014,KUNGSLEDEN AB,Sweden,Real estate activities (70),-0.033591625851363,-9716329.961019212,-9505526.719290437,-2184.2417590581817,-126297.09659107929,-29605.03326907732,-396.6520443631695,-290.7290221554556,-52058.3557971139,28.866754074650206,Real estate activities (70),@KUNGSLEDEN AB,,,,,
2964,2014,LASSILA & TIKANOJA GROUP,Finland,Real estate activities (70),-0.02855860291884749,-22110178.094007988,-21623525.399135675,-5056.07350668955,-284156.15809462935,-66552.08520535975,-905.6079427586761,-13129.80018606313,-117028.16774092449,175.19780411173565,Real estate activities (70),@LASSILA & TIKANOJA GROUP,,,,,
2965,2014,RENTOKIL INITIAL PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.023522287894848767,-63849588.39000665,-62463490.718284875,-14364.685365815214,-830946.3313433351,-194803.01138949825,-2608.601334076455,-1059.1483080838138,-342547.466235798,231.57225484995115,Real estate activities (70),RTO,,,,,
2966,2014,CAPITAL & COUNTIES PROPERT,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.021771156152514813,-3493224.764298854,-3417385.803380362,-786.2463230372158,-45462.076869172335,-10657.863362784567,-142.75563258312107,-62.607054745992905,-18741.100086682913,13.688410514740335,Real estate activities (70),CAPC.L,,,,,
2967,2014,SERCO GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.01751471924926542,-108013821.31807452,-105668278.00857714,-24346.939905416803,-1405813.6583553993,-329566.2340017197,-4418.0246603315245,-2406.325573570475,-579518.2461805338,526.1191796481829,Real estate activities (70),SRP.L,,,,,
2968,2014,MOBIMO HOLDING AG,Switzerland,Real estate activities (70),-0.015468550751408476,-4175385.4319175757,-4084610.2926814803,-940.4466405276397,-54296.64180213899,-12723.258615298111,-170.76219314902139,-126.20278925068362,-22539.77902712297,21.95183139272711,Real estate activities (70),MOBN.SW,,,,,
2969,2014,SWISS PRIME SITE AG,Switzerland,Real estate activities (70),-0.014402709111886318,-12327523.242154827,-11862018.10186314,-2732.8227110128787,-157674.28383479686,-36945.88141631053,-496.1080520308264,-400.1784051080494,-267325.4732791092,69.60740668332542,Real estate activities (70),SPSN.SW,13.32,2.96,4.67,5.68,2022.0
2970,2014,CLS HOLDINGS PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.014100669169260718,-2381210.794768931,-2293437.8491920284,-529.4625864036004,-30514.57991740878,-7153.431415058974,-96.00286774637527,-65.89255616123452,-49427.98298688052,14.406752757496388,Real estate activities (70),CLI.L,,,,,
2971,2014,NORWEGIAN PROPERTY AS,Norway,Real estate activities (70),-0.013124063937609854,-1293813.023991734,-1264630.518602904,-291.15799336695557,-16820.108909027233,-3938.4776430948987,-52.89227796888806,-42.0081960462359,-8045.64954685076,7.789177524822607,Real estate activities (70),@NORWEGIAN PROPERTY AS,,,,,
2972,2014,CASTELLUM AB,Sweden,Real estate activities (70),-0.011951367378986687,-5061803.748771946,-4672601.730316027,-1083.8673401213803,-61963.641828950196,-14519.91456222356,-195.9738210030877,-425.7011895462496,-311055.18797975057,42.26826567506151,Real estate activities (70),CAST.ST,,,,,
2973,2014,FOXTONS GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.00800441543499821,-1796156.6934109882,-1757099.130352563,-408.4473951203077,-23385.610578150165,-5481.856571315851,-73.85974383251495,-87.55739586381289,-9639.374928858739,19.1435547167663,Real estate activities (70),FOXT.L,,,,,
2974,2014,ALLREAL HOLDING AG,Switzerland,Real estate activities (70),-0.005567436513423619,-5320744.692543621,-5127390.770876014,-1195.0484468194827,-68095.93515626402,-15942.096375190145,-216.08423089460996,-446.8267403246492,-107535.65217992515,77.72146181242525,Real estate activities (70),ALLN.SW,,,,,
2975,2014,RPS GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.0045661814129280805,-3595331.5167250074,-3517001.881906736,-827.5275577752137,-46833.83922946835,-10977.130745672805,-148.93343043891872,-307.230279470183,-19302.14642369694,67.17284825182473,Real estate activities (70),RPS.L,,,,,
2976,2014,LOK N STORE GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.004468899265180703,-96929.80922783025,-94817.8460158939,-22.32365715303861,-1262.667892586853,-295.9481890994491,-4.0167207159010125,-8.463208275187185,-520.3939405127238,1.850396406803091,Real estate activities (70),@LOK N STORE GROUP PLC,,,,,
2977,2014,GRAINGER PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.0042383549546681715,-988686.4487033508,-967139.0744295676,-228.05576318724482,-12880.073549661622,-3018.828505972507,-41.009428404226554,-91.02055772595276,-5308.287209482636,19.90074065116768,Real estate activities (70),GRI.L,,,,,
2978,2014,MITIE GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.004197297444800361,-14022986.317447362,-13704552.83051967,-3232.641752151008,-182515.853679151,-42777.88931465706,-581.2266475867367,-1303.6139504253101,-88307.28382248341,285.02223876465155,Real estate activities (70),MTO.L,,,,,
2979,2014,FABEGE AB,Sweden,Real estate activities (70),-0.004191761974870598,-1277204.2573606423,-1065656.159495573,-254.71174926031773,-14043.100411670921,-3287.1191486882567,-45.429088924795096,-306.2533874161838,-193641.89226179876,30.408182690286857,Real estate activities (70),FABG.ST,,,,,
2980,2014,HELICAL PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.004063532940962375,-969208.0238841,-941033.2376186401,-222.24039843127906,-12533.266962026613,-2937.501076962612,-39.939861037904436,-93.06608657003466,-12369.119855641718,20.34797521045395,Real estate activities (70),HLCL.AQ,,,,,
2981,2014,SAVILLS PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.0012962382716763016,-2179283.999359253,-2131275.0831136536,-537.0070501808149,-28471.013968750045,-6668.681333785066,-94.15449526132424,-656.0051159099082,-11725.483282847743,143.4290011369585,Real estate activities (70),SVS.L,,,,,
2982,2014,ST MODWEN PROPERTIES PLC,United Kingdom Of Great Britain And Northern Ireland,Real estate activities (70),-0.0011323493842782372,-498096.16413031676,-487098.78636202536,-124.37367504760542,-6511.157216574493,-1524.8824664093884,-21.69912047481492,-171.63702763697376,-2681.154993015051,37.52673086694119,Real estate activities (70),@ST MODWEN PROPERTIES PLC,,,,,
2983,2014,CINEWORLD GROUP,United Kingdom Of Great Britain And Northern Ireland,"Recreational, cultural and sporting activities (92)",-0.04538726975308094,-43836404.18255413,-42884947.92536733,-9849.842744511772,-570391.1467531357,-133714.7689263742,-1788.877972500218,-684.9098399459306,-235128.64161407624,101.93066375762984,"Recreational, cultural and sporting activities (92)",CINE.L,,,,,
2984,2014,MERLIN ENTERTAINMENTS PLC,United Kingdom Of Great Britain And Northern Ireland,"Recreational, cultural and sporting activities (92)",-0.023141092725351715,-45068796.78099267,-44089958.2098304,-10168.730091971587,-586453.8387609081,-137468.5235390401,-1843.0524616499395,-1381.0984664069542,-241728.86771801944,205.5398757398768,"Recreational, cultural and sporting activities (92)",@MERLIN ENTERTAINMENTS PLC,,,,,
2985,2014,COMPAGNIE DES ALPES,France,"Recreational, cultural and sporting activities (92)",-0.02090211774379847,-17530626.741860114,-9302247.978539696,-2194.1230792792758,-124532.37171612454,-28883.432729672826,-786.9704497438097,-1097.3478548873754,-8071122.310917177,237.7934264695391,"Recreational, cultural and sporting activities (92)",CDA.PA,,,,,
2986,2014,RANK GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,"Recreational, cultural and sporting activities (92)",-0.017876234041500013,-18912787.664808262,-18501865.524003096,-4277.816527710746,-246107.83693617798,-57686.281531063796,-774.4024615076329,-750.260455930439,-101437.19926242289,111.65636964732299,"Recreational, cultural and sporting activities (92)",RNK.L,,,,,
2987,2014,VANTIVA SA,France,"Recreational, cultural and sporting activities (92)",-0.011844858235239102,-47765441.026019424,-45257988.36896863,-10671.19271881874,-605837.549007432,-140532.77351284,-3805.9833618567413,-5276.198069364055,-1742472.3035893328,1143.343208863168,"Recreational, cultural and sporting activities (92)",TCLRY,,,,,
2988,2014,WILLIAM HILL PLC,United Kingdom Of Great Britain And Northern Ireland,"Recreational, cultural and sporting activities (92)",-0.007383443805516372,-18527876.53089293,-18124339.793303348,-4255.521488448908,-241140.7804042064,-56503.87922177793,-764.6333338013663,-1779.5050136018506,-99357.2502510671,264.83212332120394,"Recreational, cultural and sporting activities (92)",@WILLIAM HILL PLC,,,,,
2989,2014,OPAP SA,Greece,"Recreational, cultural and sporting activities (92)",-0.0010189773298067736,-1718989.4157705065,-1447163.4638917437,-330.63850337330797,-19219.175579753122,-4504.730613217289,-60.181244865284924,-372.3471218375127,-247338.27661546273,-0.6022002532899109,"Recreational, cultural and sporting activities (92)",@OPAP SA,,,,,
2990,2014,RIGHTMOVE PLC,United Kingdom Of Great Britain And Northern Ireland,"Recreational, cultural and sporting activities (92)",-0.0008839253324331535,-230193.42785441832,-225027.66101560116,-62.95151303599576,-3002.4642136419543,-700.7098374012504,-10.432431515844346,-184.6757542606551,-1232.0171768133332,27.484087851936195,"Recreational, cultural and sporting activities (92)",RMV.L,,,,,
2991,2014,ASHTEAD GROUP PLC,United Kingdom Of Great Britain And Northern Ireland,Renting of machinery and equipment without operator and of personal and household goods (71),-0.0237515179419692,-60542325.08265071,-59227654.304014765,-13656.272083754096,-787730.8437646746,-184675.85897496485,-2475.6651988196136,-1661.6354220601047,-324739.719930011,269.21673835429215,Renting of machinery and equipment without operator and of personal and household goods (71),AHT.L,19.39,6.96,6.13,6.3,2022.0
